State Name,Year,Poverty Rate,All-Reported Spending per Child (2022 Dollars),State Spending per Child (2022 Dollars),Total All-Reported Spending (2022 Dollars),Total State Pre-K Spending (2022 Dollars),Number of 3-year-olds Enrolled in State Pre-K,Number of 4-year-olds Enrolled in State Pre-K,Percentage of 3-year-olds Enrolled in State Pre-K,Percentage of 4-year-olds Enrolled in State Pre-K,Total State Pre-K Enrollment,Assistant Teacher Degree Benchmark,Continuous Quality Improvement System Benchmark,Curriculum Supports Benchmark,Early Learning & Development Standards Benchmark,Maximum Class Size Benchmark,Meals Benchmark,Monitoring Benchmark,Screening & Referral Benchmark,Staff Professional Development Benchmark,Staff to Child Ratio Benchmark,Teacher Degree Benchmark,Teacher Specialized Training Benchmark,Quality Standards Met,3 Year Old Program,4 Year Old Program
Tennessee,2012.0,18.6,7633.859437147866,5944.642166815753,142058490.26588464,110623846.08227435,601.0,17893.0,0.007208568721288666,0.21582534225921235,18609.0,No,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,9,Yes,Yes
Tennessee,2013.0,15.5,7509.952772743344,5874.664083357523,139752711.1479809,109321623.92720014,601.0,17893.0,0.007441987171549568,0.21256147687044122,18609.0,No,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,9,Yes,Yes
Tennessee,2014.0,17.3,7286.202729915365,5699.635507276203,135588946.60099503,106064517.15490285,601.0,17893.0,0.007470571417916941,0.2207867525480615,18609.0,No,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,9,Yes,Yes
Tennessee,2015.0,14.7,8130.712789428737,6346.167710862068,132319219.93516326,103277533.32656929,525.588371218228,15647.841474555324,0.006628349827455141,0.19297595760794362,16274.0,No,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,9,Yes,Yes
Tennessee,2016.0,14.9,8591.608759515835,5802.468822025661,155645584.28738886,105117525.17981687,585.0779730238056,17418.968671073137,0.007196088469636623,0.21784875587580055,18116.0,No,No,No,No,Yes,,,Yes,No,Yes,Yes,Yes,5,Yes,Yes
Tennessee,2017.0,11.5,7286.907965394754,5598.926067438497,135827964.4749582,104363981.89705358,800.0,17833.0,0.009873617693522907,0.21627029845859053,18640.0,No,No,No,No,Yes,,,Yes,No,Yes,Yes,Yes,5,Yes,Yes
Tennessee,2018.0,12.0,7052.5887135234125,5427.269544117626,129443213.24800871,99612105.2127349,330.0,18024.0,0.004043622105134175,0.2205472076746121,18354.0,No,No,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,7,Yes,Yes
Tennessee,2019.0,13.1,7069.715132900777,5462.125891707399,126399436.86113298,97657348.81783658,67.0,17812.0,0.0008082611527975487,0.21678594031449297,17879.0,No,Yes,Yes,Yes,Yes,,,Yes,No,No,Yes,Yes,7,Yes,Yes
Tennessee,2020.0,13.1,6398.922277504185,4977.076407358213,118156099.85411479,91901715.86186941,208.0,18257.0,0.0025092286534610466,0.21859173142084026,18465.0,No,Yes,Yes,Yes,Yes,,,Yes,Yes,No,Yes,Yes,8,Yes,Yes
Tennessee,2021.0,10.6,7349.902571279427,5716.748084539462,114665830.01453035,89186986.86690015,642.0,14959.0,0.007884750009211157,0.1790896465855761,15601.0,No,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,9,Yes,Yes
Tennessee,2022.0,10.5,6434.615245881929,5024.130826620176,107033390,83571392.17,1037.0,15597.0,0.01256604139401871,0.18892859305917267,16634.0,No,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,9,Yes,Yes
Texas,2002.0,15.6,,5391.129708181361,,794242793.1281108,19741.0,127583.0,0.06131145198910488,0.3923083782528881,147324.0,No,,,Yes,No,No,Yes,No,No,No,No,No,2,Yes,Yes
Texas,2003.0,17.0,5012.205896870232,5012.205896870232,789412404.3452678,789412404.3452678,13662.0,143074.0,0.040939492736251616,0.4302162297068525,157498.0,No,,,Yes,No,No,Yes,No,No,No,No,No,2,Yes,Yes
Texas,2004.0,16.5,4837.409716478493,4837.409716478493,805810873.1612707,805810873.1612707,14283.0,151620.0,0.04090698193940852,0.4509641209590349,166579.0,No,No,,Yes,No,No,,No,Yes,No,No,No,2,Yes,Yes
Texas,2005.0,16.2,4520.284694465655,4520.284694465655,798042701.953828,798042701.953828,15072.0,160789.0,0.040550466120505266,0.45977152824442763,176547.0,No,No,,Yes,No,No,,No,Yes,No,No,No,2,Yes,Yes
Texas,2006.0,16.4,4198.614150914579,4198.614150914579,765377969.4126713,765377969.4126713,16464.0,165170.0,0.04460205184609258,0.4430086069783847,182293.0,No,No,,Yes,No,No,,No,Yes,No,No,No,2,Yes,Yes
Texas,2007.0,16.5,4299.59480143093,4299.59480143093,807567093.983963,807567093.983963,16925.0,170313.0,0.04433251085720871,0.4522624674703914,187824.0,No,No,,Yes,No,No,,No,Yes,No,No,No,2,Yes,Yes
Texas,2008.0,15.9,5138.739859104528,5138.739859104528,996242357.7447356,996242357.7447356,17895.0,175468.0,0.04542546872382229,0.4494224316778936,193869.0,No,No,,Yes,No,No,,No,Yes,No,No,No,2,Yes,Yes
Texas,2009.0,17.3,5272.709599160753,5272.709599160753,1057331183.2101066,1057331183.2101066,18967.0,181008.0,0.04734778039337076,0.4543236649498509,200529.0,No,No,,Yes,No,No,,No,Yes,No,No,No,2,Yes,Yes
Texas,2010.0,18.4,5119.53172813552,5309.867719178624,1099132744.8403273,1139996740.1013355,21578.0,192594.0,0.05577137303858093,0.4970757818992706,214694.0,No,No,,Yes,No,No,,No,Yes,No,No,No,2,Yes,Yes
Texas,2011.0,17.4,5068.985761998888,5068.985761998888,1137003920.3309226,1137003920.3309226,23618.0,200181.0,0.06051831846298128,0.5173959229880513,224306.0,No,No,,Yes,No,No,,No,Yes,No,No,No,2,Yes,Yes
Texas,2012.0,17.0,4321.344086112725,4242.893995591931,972462309.1065493,954808136.0860214,21505.0,203143.0,0.05451204055766794,0.5142561319214324,225037.0,No,No,,Yes,No,No,,No,Yes,No,No,No,2,Yes,Yes
Texas,2013.0,16.9,4288.900460290138,4217.795590903871,975960744.2413223,959780475.6881304,22120.0,205056.0,0.057073708165513756,0.5161602126502749,227555.0,No,No,,Yes,No,No,,No,Yes,No,No,No,2,Yes,Yes
Texas,2014.0,16.4,4367.56045006316,4300.900748717795,988055730.3759885,972975572.7794318,22565.0,203648.0,0.057470239762834975,0.5204395604395604,226226.0,No,No,,Yes,No,No,,No,Yes,No,No,No,2,Yes,Yes
Texas,2015.0,14.7,4425.011108318241,4357.428426743363,971236838.142554,956403250.5290473,28614.0,189796.0,0.07255494108429245,0.47778191741096154,219488.0,No,No,,Yes,No,No,,No,Yes,No,No,No,2,Yes,Yes
Texas,2016.0,13.8,5038.847067013932,4970.121060926345,1111771216.865954,1096607510.882789,25779.0,194861.0,0.06572368974563589,0.4873462201224987,220640.0,No,No,No,Yes,No,,,Yes,No,No,Yes,Yes,4,Yes,Yes
Texas,2017.0,13.4,4722.834423522972,4656.927017560553,1058453313.9934274,1043682541.6135659,27588.0,196526.0,0.06895224479696478,0.49369212759436687,224114.0,No,No,No,No,No,,,Yes,No,No,Yes,Yes,3,Yes,Yes
Texas,2018.0,13.7,4229.747131661741,4168.0292015879195,979123014.7727182,964836239.7295794,32568.0,198917.0,0.07987012031528196,0.49385036297009843,231485.0,No,No,Yes,Yes,No,,,Yes,No,No,Yes,Yes,5,Yes,Yes
Texas,2019.0,11.1,4106.59962948124,4037.6350746069784,981152890.0752875,964675809.6601739,35271.0,203650.0,0.08510746110914053,0.49417017507674016,238921.0,No,No,No,No,No,,,Yes,No,Yes,Yes,Yes,4,Yes,Yes
Texas,2020.0,14.0,4654.573074617151,4630.818560684022,1156037696.2503633,1082370483.8257978,37097.0,211269.0,0.09005831201052626,0.5054209748185433,248366.0,No,No,No,Yes,No,,,Yes,No,Yes,Yes,Yes,5,Yes,Yes
Texas,2021.0,13.5,5924.147219195206,4115.934134035403,1162442091.4977026,748420883.2623276,26425.0,169796.0,0.06575738573021182,0.4066911613246277,196221.0,No,No,No,Yes,No,,,Yes,No,No,Yes,Yes,4,Yes,Yes
Texas,2022.0,13.5,4971.179031108356,4267.2535824157685,1027941168,871371254,34148.0,188276.0,0.08756144404072935,0.4682760370291149,222424.0,No,No,No,Yes,No,,,Yes,No,No,No,Yes,3,Yes,Yes
Utah,2002.0,9.9,,0,,0,0.0,0.0,0.0,0.0,0.0,No program,,,No program,No program,No program,No program,No program,No program,No program,No program,No program,0,No,No
Utah,2003.0,9.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,,,No program,No program,No program,No program,No program,No program,No program,No program,No program,0,No,No
Utah,2004.0,10.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
Utah,2005.0,9.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
Utah,2006.0,9.3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
Utah,2007.0,9.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
Utah,2008.0,7.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
Utah,2009.0,9.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
Utah,2010.0,10.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
Utah,2011.0,11.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
Utah,2012.0,11.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
Utah,2013.0,12.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
Utah,2014.0,10.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
Utah,2015.0,9.3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,,No program,No program,No program,,No program,No program,No program,No program,No program,0,No,No
Utah,2016.0,8.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,No program,No program,No program,,,No program,No program,No program,No program,No program,0,No,No
Utah,2017.0,8.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,No program,No program,No program,,,No program,No program,No program,No program,No program,0,No,No
Utah,2018.0,6.9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,No program,No program,No program,,,No program,No program,No program,No program,No program,0,No,No
Utah,2019.0,7.3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,No program,No program,No program,No program,No program,,,No program,No program,No program,No program,No program,0,No,No
Utah,2020.0,7.4,3429.9617193442446,3429.9617193442446,7744853.5622793045,7744853.5622793045,518.9437808782641,1702.7662697989383,0.010252564028731311,0.03323184039108761,2258.0,No,No,No,No,Yes,,,No,No,Yes,No,No,2,Yes,Yes
Utah,2021.0,7.9,3815.140887268447,976.564262045981,7946938.468180175,2034183.3578417783,517.0,1566.0,0.010529102684208383,0.030848632889449216,2083.0,No,Yes,No,No,Yes,,,No,No,Yes,No,No,3,Yes,Yes
Utah,2022.0,6.0,3754.750444365446,2206.411660149307,10562113,6206636,871.0,1942.0,0.018165891505203664,0.03913823333803583,2813.0,No,Yes,No,No,Yes,,,No,No,Yes,No,No,3,Yes,Yes
Vermont,2002.0,9.9,,2594.6921668776554,,2597286.859044533,369.0,620.0,0.05291839954108705,0.08600360660285754,1001.0,No,,,No,Yes,No,Yes,No,No,Yes,Yes,Yes,5,Yes,Yes
Vermont,2003.0,8.5,2185.3093659384585,2185.3093659384585,2425693.396191689,2425693.396191689,456.0,644.0,0.07011070110701106,0.09779802581624905,1110.0,No,,,No,Yes,No,Yes,No,No,Yes,Yes,Yes,5,Yes,Yes
Vermont,2004.0,7.8,3773.9844289264347,3773.9844289264347,11676707.82309839,11676707.82309839,711.0,2369.0,0.11341521773807625,0.3633992943703022,3094.0,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Vermont,2005.0,7.6,4153.200467624142,4153.200467624142,15092730.499346133,15092730.499346133,799.0,2814.0,0.126744923857868,0.44873225960771806,3634.0,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Vermont,2006.0,7.8,3859.326970556263,3859.326970556263,15182592.302168338,15182592.302168338,890.0,2966.0,0.14147194404705135,0.4697497624326893,3934.0,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Vermont,2007.0,9.9,3906.4889960487667,3906.4889960487667,15473602.913349165,15473602.913349165,1028.0,2908.0,0.15563966691900075,0.4491813407476058,3961.0,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Vermont,2008.0,9.0,3169.639842732118,3169.639842732118,14066861.622045139,14066861.622045139,1096.0,3327.0,0.1642685851318945,0.4956793802145411,4438.0,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Vermont,2009.0,9.4,4823.250747221781,4823.250747221781,22466701.98055906,22466701.98055906,1120.0,3531.0,0.17321373337457469,0.5296235188240588,4658.0,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Vermont,2010.0,10.8,5527.794145892912,5527.794145892912,24709239.832141314,24709239.832141314,1082.0,3374.0,0.16501448833307916,0.49683404505963774,4470.0,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Vermont,2011.0,11.6,4408.833524810753,4408.833524810753,24482252.56327411,24482252.56327411,1166.0,4387.0,0.17353772882869475,0.6690559707183164,5553.0,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Vermont,2012.0,11.2,7204.1548512874015,7204.1548512874015,41712056.588954054,41712056.588954054,2149.3920000000003,3239.2009999999996,0.332980945003873,0.4850555555555555,5790.0,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Vermont,2013.0,6.8,7587.973706775784,7587.973706775784,46445987.059174575,46445987.059174575,2270.694676950998,3434.5987676951,0.3677833943879168,0.531507082589771,6121.0,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Vermont,2014.0,9.3,8265.982580193813,7241.147621231996,51797953.24052651,45375927.453688174,2345.484,3491.8,0.390914,0.5656568929207841,6266.4,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Vermont,2015.0,10.7,8011.209033176365,7041.79756755729,54708546.4875614,48088435.58884873,2524.285,3818.1282,0.40945417680454177,0.6358248459616986,6829.0,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Vermont,2016.0,9.6,9619.83313433179,8017.256008332927,70474897.54211469,58734417.517047025,2708.0,4096.0,0.43769193470179407,0.6668837512211007,7326.0,No,Yes,No,Yes,Yes,,,Yes,No,Yes,No,No,5,Yes,Yes
Vermont,2017.0,10.2,8881.459654448567,7430.271382052913,79426893.68973354,66448916.969699204,3603.0,4696.0,0.596621957277695,0.7509995202302895,8943.0,No,Yes,Yes,Yes,Yes,,,Yes,No,Yes,No,Yes,7,Yes,Yes
Vermont,2018.0,9.7,9299.66311365734,7754.411755790015,81976530.34688945,68355139.62728898,3840.0,4609.0,0.6157793457344451,0.7586831275720165,8815.0,No,Yes,Yes,Yes,Yes,,,Yes,No,Yes,No,Yes,7,Yes,Yes
Vermont,2019.0,8.6,9089.93642868166,7633.350435604692,81464010.27384503,68410086.60388926,3897.406608379698,4902.795049392529,0.6455866503859032,0.782569042201521,8962.0,No,Yes,Yes,Yes,Yes,,,Yes,No,Yes,No,Yes,7,Yes,Yes
Vermont,2020.0,8.6,7750.872727134155,6985.503526550693,66611000.216990925,60033417.30717666,3472.0,4622.0,0.5850042122999157,0.7640932385518268,8594.0,No,Yes,Yes,Yes,Yes,,,Yes,No,Yes,No,Yes,7,Yes,Yes
Vermont,2021.0,7.5,9542.879682886494,8583.227520247365,62925748.62895355,56597802.268511124,1778.0,3425.0,0.30243238646028237,0.5699783657846563,6594.0,No,Yes,Yes,Yes,Yes,,,Yes,No,Yes,No,Yes,7,Yes,Yes
Vermont,2022.0,9.0,8467.848301286302,7316.216181332923,63856044.04,55171586.22343157,2033.348195329087,3916.8827722171673,0.35009438624812106,0.6456045446212572,7541.0,No,Yes,Yes,Yes,Yes,,,Yes,No,Yes,No,Yes,7,Yes,Yes
Virginia,2002.0,9.9,,6010.6036944546995,,35330328.51600473,0.0,5878.0,0.0,0.06306257979379673,5878.0,No,,,No,Yes,No,Yes,Yes,No,Yes,No,Yes,5,No,Yes
Virginia,2003.0,10.0,5641.200618793242,5641.200618793242,33204106.842217024,33204106.842217024,0.0,5886.0,0.0,0.06299364284338278,5886.0,No,,,No,Yes,No,No,Yes,No,Yes,No,Yes,4,No,Yes
Virginia,2004.0,9.4,9572.34575166153,5507.123319138585,56074801.41323325,32260728.403513834,0.0,5858.0,0.0,0.06181020111000907,5858.0,No,Yes,,No,Yes,No,,Yes,No,Yes,No,Yes,5,No,Yes
Virginia,2005.0,9.2,9109.72424567663,5710.492390292624,93893927.80018903,58858045.06674607,0.0,10307.0,0.0,0.10601618991781611,10307.0,No,No,,No,Yes,No,,Yes,No,Yes,No,Yes,4,No,Yes
Virginia,2006.0,8.6,8504.548753623472,5373.251174772451,96467096.51235105,60948788.07544391,0.0,11343.0,0.0,0.1111535747883349,11343.0,No,Yes,,No,Yes,No,,Yes,Yes,Yes,No,Yes,6,No,Yes
